 # GCNNAME	 RA DEC ERR SEP2CLOSEST	 THETA ZENITH	 LLE	 IRFS	 LIKE_SU TSTART_SU TSTOP_SU TS_SU	 Flux_SU	 Index_SU 	 LIKE_BEST TSTART_BEST TSTOP_BEST TS_BEST	 Flux_BEST Index_BEST 	 LIKE_AG TSTART_AG TSTOP_AG TS_AG	 Flux_AG 	 Index_AG 
  121123442  	   28.62 -24.06  3.5e-01 0.54	  78.0 75.2 	  1.6   	  P8_TRANSIENT010E               	      0.000  10000.000 21.0 	  1.18e-06   5.08e-07 	 -2.29   0.38 	      0.000   3000.000 23.7 	  2.02e-06   8.71e-07 	 -2.32   0.40 	      135.959   2742.890 23.6 	  2.03e-06   8.76e-07 	 -2.32   0.40 
  121029350  	  229.08 -25.56  1.5e-01 1.24	  60.6 40.7 	  2.0   	  P8_TRANSIENT010E               	      0.000  10000.000 32.2 	  4.25e-07   1.88e-07 	 -1.60   0.26 	     13.667   2193.670 40.9 	  9.04e-07   3.72e-07 	 -1.66   0.26 	       13.667   2193.670 40.9 	  9.04e-07   3.72e-07 	 -1.66   0.26 
  120915000  	  240.44  57.09  2.4e+00 0.40	  11.5 59.6 	  3.6   	  P8_TRANSIENT100E               	      0.000     10.000 33.4 	  1.01e-04   3.98e-05 	 -2.31   0.47 	      0.000      1.000 55.4 	  8.44e-04   3.48e-04 	 -2.33   0.52 	        0.138      9.163 31.5 	  9.98e-05   4.15e-05 	 -2.39   0.53 
  120911268  	  172.52 -37.66  2.3e-01 1.41	  66.8 23.9 	  14.1   	  P8_TRANSIENT020E               	      0.000  10000.000 90.4 	  6.85e-06   1.22e-06 	 -2.35   0.17 	      5.106   1240.600 148.4 	  2.00e-04   2.74e-05 	 -2.57   0.17 	        5.106   1240.600 148.4 	  2.00e-04   2.74e-05 	 -2.57   0.17 
  120830297  	   88.64 -28.90  4.1e-01 3.26	  38.3 75.0 	  3.4   	  P8_TRANSIENT100E               	      0.000   4000.000 15.4 	  3.23e-06   0.00e+00 	 -2.15   0.42 	      0.000      3.000 69.3 	  3.36e-04   1.38e-04 	 -1.97   0.39 	        0.513    932.988 15.4 	  3.20e-06   0.00e+00 	 -2.14   0.42 
  120729456  	   13.26  49.90  2.6e-01 2.05	  82.7 32.8 	  1.4   	  P8_TRANSIENT010E               	      0.000   4000.000 33.0 	  3.90e-06   1.77e-06 	 -1.67   0.31 	      0.000   1000.000 33.0 	  3.90e-06   1.77e-06 	 -1.67   0.31 	      363.916    737.178 24.3 	  3.41e-06   1.75e-06 	 -1.64   0.34 
  120711115  	   94.64 -70.88  1.0e-01 1.46	  134.5 84.9 	  0.0   	  P8_TRANSIENT010E               	      0.000  10000.000 141.0 	  2.48e-06   4.28e-07 	 -2.34   0.18 	    363.916   6981.527 134.7 	  2.49e-06   4.51e-07 	 -2.30   0.18 	      363.916   6981.527 134.7 	  2.49e-06   4.51e-07 	 -2.30   0.18 
  120709883  	  318.82 -50.40  2.9e-01 3.34	  27.9 40.6 	  6.3   	  P8_TRANSIENT010E               	      0.000  10000.000 77.3 	  1.09e-05   2.24e-06 	 -2.36   0.22 	      0.099    718.737 75.6 	  1.10e-05   2.28e-06 	 -2.32   0.22 	        0.099    718.737 75.6 	  1.10e-05   2.28e-06 	 -2.32   0.22 
  120624933  	  170.90   8.93  8.0e-02 1.92	  68.6 27.8 	  5.9   	  P8_TRANSIENT010E               	      0.000  10000.000 346.7 	  6.39e-06   6.44e-07 	 -2.58   0.13 	      0.000   3000.000 402.1 	  2.28e-05   2.19e-06 	 -2.55   0.12 	       70.525   1147.163 389.9 	  2.30e-05   2.22e-06 	 -2.54   0.13 
  120526303  	   53.82 -35.24  8.0e-02 2.24	  31.5 70.3 	  0.0   	  P8_TRANSIENT010E               	      0.000  10000.000 107.5 	  2.01e-06   4.53e-07 	 -1.89   0.17 	      0.000   3000.000 106.6 	  2.13e-06   4.86e-07 	 -1.85   0.17 	      505.280   2989.732 100.7 	  2.05e-06   4.82e-07 	 -1.86   0.17 
  120420858  	  108.77  15.17  1.9e-01 2.58	  110.4 77.8 	  0.0   	  P8_TRANSIENT010E               	      0.000  10000.000 24.1 	  2.34e-06   1.05e-06 	 -2.29   0.38 	   2970.530   4078.016 28.4 	  3.08e-06   1.03e-06 	 -2.22   0.33 	     2970.530   4078.016 28.4 	  3.08e-06   1.03e-06 	 -2.22   0.33 
  120316008  	   57.34 -56.41  2.1e-01 3.34	  10.0 48.8 	  3.9   	  P8_TRANSIENT010E               	      0.000  10000.000 41.2 	  2.57e-06   8.72e-07 	 -2.41   0.34 	      0.000   1000.000 54.1 	  3.13e-06   8.58e-07 	 -2.30   0.31 	       13.667   1371.040 44.8 	  2.69e-06   8.77e-07 	 -2.33   0.33 
  120226871  	  302.97  48.98  4.0e-01 2.47	  35.7 41.7 	  8.3   	  P8_TRANSIENT010E               	      0.000   4000.000 21.7 	  2.04e-06   6.75e-07 	 -2.65   0.39 	      0.000    300.000 40.9 	  1.14e-05   3.20e-06 	 -2.98   0.46 	        9.844    188.772 30.0 	  1.46e-05   4.35e-06 	 -3.84   0.83 
  120107384  	  244.94 -70.05  3.0e-01 1.88	  46.3 96.2 	  2.2   	  P8_TRANSIENT020E               	      0.000    100.000 30.0 	  1.71e-05   7.81e-06 	 -1.90   0.36 	      0.713    363.916 36.1 	  1.11e-05   3.73e-06 	 -2.45   0.38 	        0.713    363.916 36.1 	  1.11e-05   3.73e-06 	 -2.45   0.38 
  110921912  	    5.79 -26.51  2.7e-01 0.80	  34.3 21.7 	  4.3   	  P8_TRANSIENT010E               	      0.000  10000.000 34.6 	  7.04e-07   2.40e-07 	 -1.97   0.26 	      0.000   1000.000 50.5 	  3.11e-06   9.86e-07 	 -2.01   0.25 	        7.090    321.616 43.6 	  7.21e-06   2.54e-06 	 -2.01   0.29 
  110903111  	  197.26  58.84  5.0e-02 2.75	  44.3 93.9 	  2.1   	  P8_TRANSIENT010E               	      0.000  10000.000 37.1 	  4.69e-07   2.54e-07 	 -1.65   0.31 	      0.000   1000.000 45.8 	  2.46e-06   1.16e-06 	 -1.76   0.31 	       13.667  25805.666 3.7 	  3.62e-07   0.00e+00 	 -6.00   0.00 
  110731465  	  280.44 -28.55  1.0e-01 4.33	  3.4 50.7 	  14.1   	  P8_TRANSIENT020E               	      0.000  10000.000 109.0 	  2.27e-06   4.30e-07 	 -2.19   0.16 	      0.000    100.000 170.5 	  1.07e-04   1.47e-05 	 -2.37   0.16 	        0.990   1469.139 139.5 	  6.98e-06   1.18e-06 	 -2.23   0.16 
  110728056  	  173.56   4.36  4.2e-01 3.72	  41.3 15.6 	  3.2   	  P8_TRANSIENT100E               	      0.000    500.000 25.3 	  4.59e-06   1.86e-06 	 -2.15   0.37 	      0.000     10.000 63.2 	  1.71e-04   5.70e-05 	 -2.04   0.33 	        0.192    356.265 26.6 	  5.44e-06   2.22e-06 	 -2.09   0.36 
  110721200  	  333.54 -38.59  8.0e-02 3.86	  40.4 83.1 	  27.5   	  P8_TRANSIENT020E               	      0.000  10000.000 80.3 	  1.34e-06   3.21e-07 	 -2.30   0.23 	      0.000    100.000 124.8 	  6.59e-05   1.11e-05 	 -2.36   0.21 	        0.037    500.840 120.7 	  1.42e-05   2.41e-06 	 -2.41   0.20 
  110625881  	  286.42   6.37  8.0e-02 0.66	  87.4 50.4 	  1.2   	  P8_TRANSIENT010E               	      0.000   4000.000 44.9 	  1.81e-05   4.11e-06 	 -2.62   0.24 	      0.000   1000.000 45.4 	  2.37e-05   5.71e-06 	 -2.50   0.24 	       70.525  28931.850 34.0 	  6.17e-06   1.50e-06 	 -2.55   0.23 
  110518860  	   67.19 -34.27  1.2e-01 3.16	  165.2 123.8 	  0.0   	  P8_TRANSIENT010E               	      0.000  10000.000 39.2 	  8.62e-07   3.88e-07 	 -1.84   0.31 	      0.000   3000.000 40.0 	  8.64e-07   3.90e-07 	 -1.80   0.31 	      974.080   3156.085 39.7 	  8.73e-07   3.91e-07 	 -1.84   0.31 
  110428388  	    5.44  64.95  1.1e-01 1.47	  34.6 84.4 	  2.8   	  P8_TRANSIENT010E               	      0.000  10000.000 27.8 	  6.59e-07   2.70e-07 	 -1.95   0.25 	      0.000    300.000 51.3 	  8.54e-06   2.80e-06 	 -1.81   0.23 	        7.090   2359.680 49.7 	  1.92e-06   5.74e-07 	 -1.91   0.20 
  110328520  	  121.65  41.53  1.1e-01 2.34	  35.8 43.3 	  15.6   	  P8_TRANSIENT010E               	      0.000  10000.000 50.3 	  1.76e-06   4.94e-07 	 -2.26   0.29 	      0.000   3000.000 46.9 	  2.65e-06   1.06e-06 	 -2.06   0.33 	        7.090    622.950 32.5 	  1.88e-06   9.78e-07 	 -1.97   0.42 
  110227229  	   18.04  22.66  2.7e-01 0.11	  6.7 47.5 	  2.5   	  P8_TRANSIENT010E               	      0.000   4000.000 18.2 	  2.60e-06   0.00e+00 	 -1.75   0.31 	      0.000   3000.000 18.2 	  2.60e-06   0.00e+00 	 -1.75   0.31 	        9.844   1164.609 17.9 	  2.55e-06   0.00e+00 	 -1.71   0.31 
  110123804  	  240.61  28.37  1.6e-01 5.07	  54.9 91.4 	  2.1   	  P8_TRANSIENT010E               	      0.000  10000.000 58.2 	  6.42e-07   1.87e-07 	 -2.02   0.23 	     18.977   8946.439 58.2 	  6.43e-07   1.87e-07 	 -2.02   0.23 	       18.977   8946.439 58.2 	  6.43e-07   1.87e-07 	 -2.02   0.23 
  110120666  	   61.63 -12.01  1.4e-01 1.19	  13.7 31.3 	  3.8   	  P8_TRANSIENT010E               	      0.000  10000.000 61.3 	  9.64e-07   2.65e-07 	 -2.14   0.24 	      0.000    300.000 71.7 	  7.67e-06   2.14e-06 	 -2.00   0.25 	        0.513   1112.849 61.5 	  2.38e-06   6.54e-07 	 -2.08   0.26 
  101227406  	  240.21 -15.93  2.3e-01 7.34	  13.6 37.2 	  2.4   	  P8_TRANSIENT020E               	      0.000    100.000 26.1 	  5.73e-06   3.00e-06 	 -1.50   0.32 	      0.000     30.000 26.1 	  1.36e-05   8.02e-06 	 -1.47   0.36 	       13.667     88.617 25.5 	  6.21e-06   3.52e-06 	 -1.41   0.32 
  101107011  	  170.27  23.88  1.4e-01 0.77	  36.6 28.3 	  2.4   	  P8_TRANSIENT010E               	      0.000  10000.000 34.9 	  1.07e-06   5.21e-07 	 -1.94   0.37 	      0.000    300.000 41.9 	  4.55e-06   2.08e-06 	 -1.89   0.36 	       97.921   1907.480 36.4 	  1.37e-06   6.55e-07 	 -1.98   0.39 
  101014175  	   26.49 -48.56  7.0e-02 3.14	  55.2 102.8 	  1.6   	  P8_TRANSIENT010E               	      0.000  10000.000 56.8 	  2.96e-07   1.19e-07 	 -1.49   0.22 	   1712.980   5387.060 67.4 	  4.93e-07   1.84e-07 	 -1.46   0.21 	     1712.980   5387.060 67.4 	  4.93e-07   1.84e-07 	 -1.46   0.21 
  100826957  	  278.28 -24.77  8.3e-01 0.97	  73.6 85.9 	  9.6   	  P8_TRANSIENT020E               	      0.000    100.000 27.6 	  1.17e-04   5.49e-05 	 -1.51   0.34 	      0.000    300.000 29.2 	  1.02e-04   4.75e-05 	 -1.50   0.34 	        0.000      0.000 0.0 	  0.00e+00   0.00e+00 	 0.00   0.00 
  100728095  	   88.82 -15.46  1.3e-01 3.09	  59.7 35.2 	  2.6   	  P8_TRANSIENT010E               	      0.000  10000.000 52.9 	  6.15e-07   2.12e-07 	 -1.78   0.22 	      0.000   3000.000 61.2 	  1.26e-06   4.20e-07 	 -1.73   0.22 	       70.525    711.834 58.2 	  3.99e-06   1.22e-06 	 -1.87   0.24 
  100724029  	  122.66  76.00  1.0e-01 2.76	  49.8 96.1 	  17.1   	  P8_TRANSIENT020E               	      0.000  10000.000 40.7 	  1.02e-06   3.55e-07 	 -2.42   0.34 	      0.000   1000.000 75.3 	  5.12e-05   8.26e-06 	 -4.17   0.43 	        5.106   3132.095 66.8 	  1.03e-05   1.84e-06 	 -3.24   0.37 
  100620119  	   84.66 -43.99  2.1e-01 0.09	  23.3 68.7 	  2.3   	  P8_TRANSIENT010E               	      0.000    500.000 5.5 	  3.83e-06   0.00e+00 	 -1.81   0.51 	      0.000   1000.000 4.5 	  2.18e-06   0.00e+00 	 -1.78   0.49 	        0.000      0.000 0.0 	  0.00e+00   0.00e+00 	 0.00   0.00 
  100511035  	  111.38  -0.99  5.0e-02 0.16	  47.6 25.4 	  3.9   	  P8_TRANSIENT010E               	      0.000  10000.000 90.6 	  1.53e-06   3.86e-07 	 -1.82   0.16 	      9.844   7175.686 90.7 	  1.56e-06   3.92e-07 	 -1.81   0.16 	        9.844   7175.686 90.7 	  1.56e-06   3.92e-07 	 -1.81   0.16 
  100423244  	  120.18  13.36  1.4e-01 2.60	  47.7 32.4 	  2.8   	  P8_TRANSIENT010E               	      0.000   4000.000 26.2 	  1.65e-06   8.51e-07 	 -1.77   0.32 	      7.090   1877.834 26.2 	  1.66e-06   8.57e-07 	 -1.77   0.32 	        7.090   1877.834 26.2 	  1.66e-06   8.57e-07 	 -1.77   0.32 
  100414097  	  192.13   8.56  6.0e-02 2.29	  69.2 27.8 	  3.5   	  P8_TRANSIENT010E               	      0.000  10000.000 172.0 	  1.78e-06   3.10e-07 	 -1.82   0.12 	      0.000   1000.000 199.1 	  8.58e-06   1.31e-06 	 -1.84   0.12 	       13.667   5506.148 193.8 	  3.13e-06   5.16e-07 	 -1.83   0.12 
  100325275  	  330.29 -27.08  5.8e-01 2.36	  7.2 52.8 	  3.8   	  P8_TRANSIENT100E               	      0.000    100.000 13.3 	  1.56e-05   0.00e+00 	 -2.01   0.50 	      0.000      1.000 51.4 	  6.56e-04   2.97e-04 	 -1.93   0.41 	        0.192     99.515 13.3 	  1.54e-05   0.00e+00 	 -1.98   0.49 
  100225115  	  311.93 -60.51  3.4e-01 2.83	  55.9 82.3 	  6.1   	  P8_TRANSIENT020E               	      0.000    100.000 15.4 	  3.52e-05   0.00e+00 	 -1.92   0.50 	      5.106   1352.465 24.6 	  1.22e-06   6.21e-07 	 -2.01   0.40 	        5.106   1352.465 24.6 	  1.22e-06   6.21e-07 	 -2.01   0.40 
  100116897  	  305.00  14.51  4.0e-02 3.56	  26.5 37.1 	  18.8   	  P8_TRANSIENT010E               	      0.000  10000.000 118.9 	  5.85e-06   1.42e-06 	 -1.87   0.18 	      0.000   3000.000 126.8 	  7.72e-06   1.65e-06 	 -1.87   0.17 	        7.090  47079.359 82.1 	  5.31e-07   1.77e-07 	 -1.68   0.19 
  091127976  	   36.65 -19.13  2.3e-01 2.50	  25.3 54.1 	  3.0   	  P8_TRANSIENT020E               	      0.000  10000.000 26.9 	  3.37e-07   1.56e-07 	 -1.78   0.29 	      0.000   1000.000 40.6 	  1.32e-06   5.21e-07 	 -1.62   0.25 	        5.106   2165.120 31.6 	  6.34e-07   2.90e-07 	 -1.67   0.28 
  091120191  	  226.70 -21.36  1.3e-01 3.92	  48.5 26.8 	  2.2   	  P8_TRANSIENT010E               	      0.000  10000.000 21.0 	  6.82e-07   3.24e-07 	 -2.37   0.42 	      0.000   3000.000 41.9 	  4.02e-06   1.19e-06 	 -2.64   0.36 	       18.977   1136.370 41.8 	  4.05e-06   1.21e-06 	 -2.64   0.36 
  091031500  	   71.70 -57.74  1.5e-01 1.82	  23.8 38.7 	  14.0   	  P8_TRANSIENT020E               	      0.000  10000.000 92.1 	  3.36e-06   7.56e-07 	 -2.19   0.22 	      0.000   1000.000 95.5 	  4.71e-06   1.05e-06 	 -2.15   0.22 	        0.052   1632.235 90.0 	  3.36e-06   7.75e-07 	 -2.15   0.22 
  091003191  	  251.53  36.61  7.0e-02 2.67	  12.2 62.2 	  3.1   	  P8_TRANSIENT010E               	      0.000  10000.000 101.9 	  9.77e-07   2.57e-07 	 -1.87   0.18 	      0.000   1000.000 147.9 	  5.80e-06   1.27e-06 	 -1.94   0.17 	        1.908   1286.509 144.0 	  4.61e-06   9.90e-07 	 -1.93   0.16 
  090926181  	  353.55 -66.37  4.0e-02 6.63	  48.1 80.5 	  21.5   	  P8_TRANSIENT020E               	      0.000  10000.000 1063.6 	  1.47e-05   8.96e-07 	 -2.11   0.06 	      0.000   1000.000 1162.6 	  3.23e-04   1.65e-05 	 -2.23   0.06 	        1.908   4419.533 1111.8 	  3.88e-05   2.30e-06 	 -2.12   0.06 
  090902462  	  264.94  27.32  2.0e-02 4.29	  50.8 38.4 	  23.1   	  P8_TRANSIENT020E               	      0.000  10000.000 1699.4 	  1.55e-05   8.26e-07 	 -1.95   0.04 	      0.370    669.102 1843.2 	  1.10e-04   5.55e-06 	 -1.94   0.04 	        0.370    669.102 1843.2 	  1.10e-04   5.55e-06 	 -1.94   0.04 
  090720710  	  203.96 -51.42  6.9e-01 2.04	  56.2 94.2 	  2.7   	  P8_TRANSIENT020E               	      0.000    100.000 13.2 	  5.09e-05   0.00e+00 	 -2.79   0.65 	      0.000     30.000 14.7 	  1.24e-04   0.00e+00 	 -2.73   0.79 	        0.099     74.749 12.8 	  6.71e-05   0.00e+00 	 -2.77   0.65 
  090626189  	  170.04 -33.58  1.7e-01 2.65	  18.2 10.2 	  6.9   	  P8_TRANSIENT010E               	      0.000  10000.000 95.0 	  3.00e-06   6.89e-07 	 -2.02   0.19 	      0.000   3000.000 102.4 	  1.06e-05   2.27e-06 	 -2.10   0.19 	        7.090    803.548 98.8 	  1.09e-05   2.40e-06 	 -2.10   0.20 
  090510016  	  333.57 -26.62  3.0e-02 1.20	  13.6 52.3 	  30.0   	  P8_TRANSIENT020E               	      0.000  10000.000 831.0 	  7.64e-06   5.92e-07 	 -2.03   0.07 	      0.000    100.000 976.3 	  3.67e-04   2.48e-05 	 -2.04   0.06 	        0.027     98.927 962.9 	  3.70e-04   2.50e-05 	 -2.05   0.06 
  090427977  	  235.86 -14.05  6.0e-02 7.25	  107.9 120.9 	  0.0   	  P8_TRANSIENT010E               	      0.000    500.000 42.0 	  4.66e-06   2.55e-06 	 -1.30   0.30 	    365.936    701.558 32.9 	  1.63e-06   1.05e-06 	 -1.22   0.35 	      365.936    701.558 32.9 	  1.63e-06   1.05e-06 	 -1.22   0.35 
  090424592  	  189.14  16.34  1.8e+00 2.36	  70.6 46.6 	  2.5   	  P8_TRANSIENT020E               	      0.000   4000.000 16.2 	  1.19e-04   0.00e+00 	 -2.98   0.65 	      0.000   1000.000 16.1 	  1.19e-04   0.00e+00 	 -2.98   0.64 	        7.090     33.688 10.0 	  5.66e-04   0.00e+00 	 -3.57   0.88 
  090328401  	   90.67 -41.95  8.0e-02 3.43	  64.4 70.9 	  10.1   	  P8_TRANSIENT010E               	      0.000  10000.000 237.8 	  2.69e-06   4.04e-07 	 -2.09   0.13 	     13.667   8149.575 239.2 	  2.78e-06   4.17e-07 	 -2.09   0.13 	       13.667   8149.575 239.2 	  2.78e-06   4.17e-07 	 -2.09   0.13 
  090323002  	  190.75  17.07  6.0e-02 3.90	  57.2 67.0 	  9.0   	  P8_TRANSIENT010E               	      0.000  10000.000 194.5 	  5.37e-06   8.00e-07 	 -2.26   0.14 	      7.090   6165.694 193.6 	  6.46e-06   9.67e-07 	 -2.25   0.14 	        7.090   6165.694 193.6 	  6.46e-06   9.67e-07 	 -2.25   0.14 
  090228204  	   98.59 -28.79  1.5e-01 4.38	  24.5 57.0 	  3.1   	  P8_TRANSIENT100E               	      0.000    100.000 34.4 	  1.38e-05   5.41e-06 	 -2.12   0.39 	      0.000     10.000 43.5 	  8.36e-05   3.69e-05 	 -1.76   0.35 	        0.072     94.686 33.5 	  1.34e-05   5.42e-06 	 -2.06   0.39 
  090227310  	    4.56 -44.62  2.3e-01 3.12	  21.1 45.0 	  5.2   	  P8_TRANSIENT010E               	      0.000  10000.000 28.7 	  1.35e-06   6.01e-07 	 -2.35   0.43 	      0.000    300.000 34.0 	  4.70e-06   1.87e-06 	 -2.02   0.35 	        2.649   1988.600 27.6 	  1.25e-06   4.54e-07 	 -2.28   0.38 
  090217206  	  204.68  -8.53  2.8e-01 3.81	  34.6 47.3 	  10.7   	  P8_TRANSIENT020E               	      0.000  10000.000 60.7 	  5.84e-06   1.44e-06 	 -2.50   0.26 	      0.000    300.000 75.6 	  1.90e-05   4.27e-06 	 -2.26   0.23 	        3.678    922.040 67.5 	  1.22e-05   2.93e-06 	 -2.40   0.25 
  081224887  	  201.10  72.68  2.4e-01 2.70	  15.6 49.3 	  3.2   	  P8_TRANSIENT010E               	      0.000    500.000 25.0 	  1.88e-06   9.67e-07 	 -1.80   0.35 	     18.977    382.233 25.2 	  2.65e-06   1.35e-06 	 -1.81   0.35 	       18.977    382.233 25.2 	  2.65e-06   1.35e-06 	 -1.81   0.35 
  081203581  	  233.46  63.95  2.8e-01 2.25	  147.2 119.1 	  0.0   	  P8_TRANSIENT010E               	      0.000  10000.000 23.7 	  1.38e-06   5.16e-07 	 -2.60   0.45 	      0.000   1000.000 27.0 	  1.33e-06   5.50e-07 	 -2.01   0.38 	      262.102   2446.600 23.4 	  1.43e-06   5.69e-07 	 -2.47   0.45 
  081122520  	  338.82  37.55  1.5e-01 3.03	  21.5 25.9 	  3.3   	  P8_TRANSIENT010E               	      0.000  10000.000 23.6 	  5.58e-07   2.45e-07 	 -2.09   0.33 	      0.000    300.000 35.0 	  3.07e-06   1.38e-06 	 -1.73   0.32 	        3.678   1281.390 29.2 	  9.75e-07   4.60e-07 	 -1.75   0.31 
  081102365  	  212.98  30.33  4.2e-01 2.14	  48.0 47.5 	  3.7   	  P8_TRANSIENT020E               	      0.000    100.000 13.3 	  2.78e-05   0.00e+00 	 -2.17   0.48 	      0.000      1.000 16.3 	  2.53e-03   0.00e+00 	 -2.57   0.64 	        0.266     63.852 11.1 	  3.87e-05   0.00e+00 	 -2.34   0.62 
  081024891  	  322.99  20.95  1.7e-01 3.20	  18.8 30.4 	  4.8   	  P8_TRANSIENT100E               	      0.000  10000.000 31.8 	  2.63e-06   1.28e-06 	 -1.92   0.36 	      0.000      3.000 155.0 	  7.04e-04   1.85e-04 	 -2.07   0.27 	        0.138    188.224 50.8 	  9.92e-06   3.68e-06 	 -1.83   0.29 
  081009140  	  251.58  18.92  2.0e-01 7.33	  69.0 54.5 	  2.6   	  P8_TRANSIENT010E               	      0.000  10000.000 40.3 	  1.00e-06   3.48e-07 	 -1.79   0.22 	      0.000   3000.000 49.9 	  2.13e-06   7.01e-07 	 -1.75   0.21 	       50.794   1250.131 46.2 	  3.56e-06   1.15e-06 	 -1.80   0.22 
  081006604  	  135.62 -61.84  2.7e-01 4.04	  10.6 40.1 	  3.4   	  P8_TRANSIENT010E               	      0.000  10000.000 68.0 	  1.56e-05   4.33e-06 	 -2.17   0.28 	      0.000     30.000 73.9 	  6.68e-05   1.97e-05 	 -2.07   0.29 	        0.713    112.914 67.7 	  2.27e-05   6.62e-06 	 -2.15   0.29 
  080916009  	  119.90 -56.70  3.0e-02 6.57	  48.9 83.7 	  21.3   	  P8_TRANSIENT020E               	      0.000  10000.000 955.4 	  3.25e-05   2.12e-06 	 -2.27   0.07 	      0.000   1000.000 1009.2 	  7.70e-05   4.78e-06 	 -2.20   0.06 	        2.649   1275.198 1007.6 	  6.23e-05   3.89e-06 	 -2.21   0.06 
  080825593  	  234.69  -3.74  4.2e-01 4.07	  59.9 25.7 	  5.0   	  P8_TRANSIENT020E               	      0.000   4000.000 27.7 	  4.84e-06   1.46e-06 	 -2.97   0.44 	      0.000    100.000 33.2 	  7.55e-05   2.11e-05 	 -2.85   0.41 	        2.649     28.291 25.8 	  2.00e-04   6.73e-05 	 -2.84   0.50 
  080818945  	  109.46  15.00  3.3e-01 1.89	  57.1 76.2 	  3.1   	  P8_TRANSIENT010E               	      0.000  10000.000 25.2 	  9.18e-07   4.73e-07 	 -1.84   0.39 	   8746.520   9668.607 28.9 	  2.05e-06   1.00e-06 	 -1.86   0.37 	     8746.520   9668.607 28.9 	  2.05e-06   1.00e-06 	 -1.86   0.37
